Date,Species,Strata,Sex,BroodAge,Length_mm
7/12/1997,chinook salmon,2,Male,4,490
7/12/1997,chinook salmon,2,Male,4,495
7/12/1997,chinook salmon,2,Male,4,520
7/12/1997,chinook salmon,2,Male,4,535
7/12/1997,chinook salmon,2,Male,4,540
7/12/1997,chinook salmon,2,Male,4,540
7/12/1997,chinook salmon,2,Male,4,540
7/12/1997,chinook salmon,2,Male,4,545
7/12/1997,chinook salmon,2,Male,4,550
7/12/1997,chinook salmon,2,Male,4,550
7/12/1997,chinook salmon,2,Male,4,560
7/12/1997,chinook salmon,2,Male,4,570
7/12/1997,chinook salmon,2,Male,4,575
7/12/1997,chinook salmon,2,Male,4,575
7/12/1997,chinook salmon,2,Male,4,580
7/12/1997,chinook salmon,2,Male,4,630
7/12/1997,chinook salmon,2,Male,4,630
7/12/1997,chinook salmon,2,Male,5,590
7/12/1997,chinook salmon,2,Male,5,605
7/12/1997,chinook salmon,2,Male,5,610
7/12/1997,chinook salmon,2,Male,5,625
7/12/1997,chinook salmon,2,Male,5,625
7/12/1997,chinook salmon,2,Male,5,630
7/12/1997,chinook salmon,2,Male,5,635
7/12/1997,chinook salmon,2,Male,5,645
7/12/1997,chinook salmon,2,Male,5,665
7/12/1997,chinook salmon,2,Male,5,680
7/12/1997,chinook salmon,2,Male,5,725
7/12/1997,chinook salmon,2,Male,5,725
7/13/1997,chinook salmon,1,Male,6,855
7/13/1997,chinook salmon,2,Female,5,690
7/13/1997,chinook salmon,2,Female,5,830
7/13/1997,chinook salmon,2,Female,6,740
7/13/1997,chinook salmon,2,Female,6,785
7/13/1997,chinook salmon,2,Female,6,805
7/13/1997,chinook salmon,2,Female,6,840
7/13/1997,chinook salmon,2,Female,6,840
7/13/1997,chinook salmon,2,Female,6,870
7/13/1997,chinook salmon,2,Male,4,580
7/13/1997,chinook salmon,2,Male,4,595
7/13/1997,chinook salmon,2,Male,4,450
7/13/1997,chinook salmon,2,Male,4,450
7/13/1997,chinook salmon,2,Male,4,460
7/13/1997,chinook salmon,2,Male,4,475
7/13/1997,chinook salmon,2,Male,4,495
7/13/1997,chinook salmon,2,Male,4,530
7/13/1997,chinook salmon,2,Male,4,535
7/13/1997,chinook salmon,2,Male,4,540
7/13/1997,chinook salmon,2,Male,4,540
7/13/1997,chinook salmon,2,Male,4,545
7/13/1997,chinook salmon,2,Male,4,545
7/13/1997,chinook salmon,2,Male,4,545
7/13/1997,chinook salmon,2,Male,4,575
7/13/1997,chinook salmon,2,Male,4,575
7/13/1997,chinook salmon,2,Male,4,575
7/13/1997,chinook salmon,2,Male,4,575
7/13/1997,chinook salmon,2,Male,4,585
7/13/1997,chinook salmon,2,Male,5,735
7/13/1997,chinook salmon,2,Male,5,735
7/13/1997,chinook salmon,2,Male,5,615
7/13/1997,chinook salmon,2,Male,5,640
7/13/1997,chinook salmon,2,Male,5,655
7/13/1997,chinook salmon,2,Male,5,700
7/13/1997,chinook salmon,2,Male,5,720
7/13/1997,chinook salmon,2,Male,5,720
7/13/1997,chinook salmon,2,Male,5,750
7/13/1997,chinook salmon,2,Male,5,750
7/13/1997,chinook salmon,2,Male,6,770
7/13/1997,chinook salmon,2,Male,6,775
7/14/1997,chinook salmon,2,Male,4,595
7/14/1997,chinook salmon,2,Male,4,645
7/14/1997,chinook salmon,2,Male,5,725
7/14/1997,chinook salmon,2,Male,5,745
7/14/1997,chinook salmon,2,Male,5,580
7/14/1997,chinook salmon,2,Male,5,650
7/14/1997,chinook salmon,2,Male,5,650
7/14/1997,chinook salmon,2,Male,5,670
7/15/1997,chinook salmon,2,Female,6,850
7/15/1997,chinook salmon,2,Female,6,850
7/15/1997,chinook salmon,2,Female,6,750
7/15/1997,chinook salmon,2,Female,6,855
7/15/1997,chinook salmon,2,Female,6,855
7/15/1997,chinook salmon,2,Female,6,865
7/15/1997,chinook salmon,2,Male,4,535
7/15/1997,chinook salmon,2,Male,4,605
7/15/1997,chinook salmon,2,Male,4,545
7/15/1997,chinook salmon,2,Male,4,560
7/15/1997,chinook salmon,2,Male,4,560
7/15/1997,chinook salmon,2,Male,4,565
7/15/1997,chinook salmon,2,Male,5,680
7/15/1997,chinook salmon,2,Male,5,695
7/15/1997,chinook salmon,2,Male,5,715
7/15/1997,chinook salmon,2,Male,6,780
7/15/1997,chinook salmon,2,Male,6,805
7/15/1997,chinook salmon,2,Male,6,625
7/15/1997,chinook salmon,2,Male,6,690
7/15/1997,chinook salmon,2,Male,6,750
7/15/1997,chinook salmon,2,Male,6,785
7/15/1997,chinook salmon,2,Male,6,820
7/16/1997,chinook salmon,2,Female,6,880
7/16/1997,chinook salmon,2,Female,6,910
7/16/1997,chinook salmon,2,Male,4,580
7/16/1997,chinook salmon,2,Male,4,595
7/16/1997,chinook salmon,2,Male,4,575
7/16/1997,chinook salmon,2,Male,5,740
7/16/1997,chinook salmon,2,Male,5,780
7/16/1997,chinook salmon,2,Male,5,600
7/16/1997,chinook salmon,2,Male,5,630
7/16/1997,chinook salmon,2,Male,5,635
7/16/1997,chinook salmon,2,Male,5,665
7/16/1997,chinook salmon,2,Male,5,670
7/16/1997,chinook salmon,2,Male,5,685
7/16/1997,chinook salmon,2,Male,6,860
7/16/1997,chinook salmon,2,Male,6,870
7/16/1997,chinook salmon,2,Male,6,660
7/17/1997,chinook salmon,2,Female,6,810
7/17/1997,chinook salmon,2,Female,6,820
7/17/1997,chinook salmon,2,Female,6,785
7/17/1997,chinook salmon,2,Female,6,790
7/17/1997,chinook salmon,2,Female,6,810
7/17/1997,chinook salmon,2,Female,6,820
7/17/1997,chinook salmon,2,Female,6,825
7/17/1997,chinook salmon,2,Female,6,870
7/17/1997,chinook salmon,2,Male,4,575
7/17/1997,chinook salmon,2,Male,4,750
7/17/1997,chinook salmon,2,Male,4,445
7/17/1997,chinook salmon,2,Male,4,450
7/17/1997,chinook salmon,2,Male,4,480
7/17/1997,chinook salmon,2,Male,4,515
7/17/1997,chinook salmon,2,Male,4,530
7/17/1997,chinook salmon,2,Male,4,530
7/17/1997,chinook salmon,2,Male,4,545
7/17/1997,chinook salmon,2,Male,4,550
7/17/1997,chinook salmon,2,Male,4,560
7/17/1997,chinook salmon,2,Male,4,565
7/17/1997,chinook salmon,2,Male,4,570
7/17/1997,chinook salmon,2,Male,4,585
7/17/1997,chinook salmon,2,Male,4,585
7/17/1997,chinook salmon,2,Male,4,585
7/17/1997,chinook salmon,2,Male,4,585
7/17/1997,chinook salmon,2,Male,4,595
7/17/1997,chinook salmon,2,Male,4,595
7/17/1997,chinook salmon,2,Male,4,620
7/17/1997,chinook salmon,2,Male,5,695
7/17/1997,chinook salmon,2,Male,5,855
7/17/1997,chinook salmon,2,Male,5,635
7/17/1997,chinook salmon,2,Male,5,675
7/17/1997,chinook salmon,2,Male,5,680
7/17/1997,chinook salmon,2,Male,5,710
7/17/1997,chinook salmon,2,Male,5,720
7/17/1997,chinook salmon,2,Male,5,725
7/17/1997,chinook salmon,2,Male,6,795
7/17/1997,chinook salmon,2,Male,6,855
7/17/1997,chinook salmon,2,Male,6,700
7/17/1997,chinook salmon,2,Male,6,735
7/17/1997,chinook salmon,2,Male,6,755
7/17/1997,chinook salmon,2,Male,6,805
7/18/1997,chinook salmon,3,Female,5,795
7/18/1997,chinook salmon,3,Female,5,860
7/18/1997,chinook salmon,3,Female,6,805
7/18/1997,chinook salmon,3,Female,6,805
7/18/1997,chinook salmon,3,Female,6,825
7/18/1997,chinook salmon,3,Female,6,895
7/18/1997,chinook salmon,3,Male,3,430
7/18/1997,chinook salmon,3,Male,4,455
7/18/1997,chinook salmon,3,Male,4,540
7/18/1997,chinook salmon,3,Male,4,550
7/18/1997,chinook salmon,3,Male,4,540
7/19/1997,chinook salmon,3,Female,6,825
7/19/1997,chinook salmon,3,Female,6,830
7/19/1997,chinook salmon,3,Female,6,805
7/19/1997,chinook salmon,3,Female,6,810
7/19/1997,chinook salmon,3,Female,6,810
7/19/1997,chinook salmon,3,Female,6,835
7/19/1997,chinook salmon,3,Female,6,855
7/19/1997,chinook salmon,3,Female,6,895
7/19/1997,chinook salmon,3,Male,4,555
7/19/1997,chinook salmon,3,Male,4,570
7/19/1997,chinook salmon,3,Male,4,545
7/19/1997,chinook salmon,3,Male,4,555
7/19/1997,chinook salmon,3,Male,4,565
7/19/1997,chinook salmon,3,Male,4,570
7/19/1997,chinook salmon,3,Male,4,570
7/19/1997,chinook salmon,3,Male,4,630
7/19/1997,chinook salmon,3,Male,5,590
7/20/1997,chinook salmon,3,Female,6,855
7/20/1997,chinook salmon,3,Female,6,910
7/20/1997,chinook salmon,3,Female,6,795
7/20/1997,chinook salmon,3,Male,4,600
7/20/1997,chinook salmon,3,Male,4,665
7/20/1997,chinook salmon,3,Male,4,445
7/21/1997,chinook salmon,2,Male,6,850
7/21/1997,chinook salmon,3,Female,6,820
7/21/1997,chinook salmon,3,Female,6,875
7/21/1997,chinook salmon,3,Female,6,770
7/21/1997,chinook salmon,3,Female,6,795
7/21/1997,chinook salmon,3,Female,6,815
7/21/1997,chinook salmon,3,Female,6,820
7/21/1997,chinook salmon,3,Female,6,820
7/21/1997,chinook salmon,3,Female,6,825
7/21/1997,chinook salmon,3,Female,6,830
7/21/1997,chinook salmon,3,Female,6,835
7/21/1997,chinook salmon,3,Female,6,845
7/21/1997,chinook salmon,3,Female,6,850
7/21/1997,chinook salmon,3,Female,6,850
7/21/1997,chinook salmon,3,Female,6,880
7/21/1997,chinook salmon,3,Female,6,885
7/21/1997,chinook salmon,3,Female,6,885
7/21/1997,chinook salmon,3,Female,6,890
7/21/1997,chinook salmon,3,Male,4,535
7/21/1997,chinook salmon,3,Male,4,560
7/21/1997,chinook salmon,3,Male,4,480
7/21/1997,chinook salmon,3,Male,4,540
7/21/1997,chinook salmon,3,Male,4,540
7/21/1997,chinook salmon,3,Male,4,545
7/21/1997,chinook salmon,3,Male,4,555
7/21/1997,chinook salmon,3,Male,4,560
7/21/1997,chinook salmon,3,Male,5,580
7/21/1997,chinook salmon,3,Male,5,765
7/21/1997,chinook salmon,3,Male,5,655
7/21/1997,chinook salmon,3,Male,5,650
7/21/1997,chinook salmon,3,Male,6,830
7/21/1997,chinook salmon,3,Male,6,795
7/21/1997,chinook salmon,3,Male,6,800
7/21/1997,chinook salmon,3,Male,6,845
7/22/1997,chinook salmon,3,Female,6,940
7/22/1997,chinook salmon,3,Female,6,960
7/22/1997,chinook salmon,3,Female,6,780
7/22/1997,chinook salmon,3,Female,6,780
7/22/1997,chinook salmon,3,Female,6,845
7/22/1997,chinook salmon,3,Female,6,860
7/22/1997,chinook salmon,3,Female,6,870
7/22/1997,chinook salmon,3,Female,6,880
7/22/1997,chinook salmon,3,Male,4,580
7/22/1997,chinook salmon,3,Male,4,590
7/22/1997,chinook salmon,3,Male,4,460
7/22/1997,chinook salmon,3,Male,4,490
7/22/1997,chinook salmon,3,Male,4,510
7/22/1997,chinook salmon,3,Male,4,560
7/22/1997,chinook salmon,3,Male,4,560
7/22/1997,chinook salmon,3,Male,4,580
7/22/1997,chinook salmon,3,Male,4,580
7/22/1997,chinook salmon,3,Male,6,870
7/22/1997,chinook salmon,3,Male,6,910
7/23/1997,chinook salmon,3,Female,6,880
7/23/1997,chinook salmon,3,Female,6,890
7/23/1997,chinook salmon,3,Female,6,755
7/23/1997,chinook salmon,3,Female,6,815
7/23/1997,chinook salmon,3,Female,6,825
7/23/1997,chinook salmon,3,Female,6,830
7/23/1997,chinook salmon,3,Female,6,860
7/23/1997,chinook salmon,3,Female,6,880
7/23/1997,chinook salmon,3,Male,4,585
7/23/1997,chinook salmon,3,Male,4,620
7/24/1997,chinook salmon,2,Male,6,860
7/24/1997,chinook salmon,3,Female,6,920
7/24/1997,chinook salmon,3,Female,6,930
7/24/1997,chinook salmon,3,Female,6,775
7/24/1997,chinook salmon,3,Female,6,820
7/24/1997,chinook salmon,3,Female,6,840
7/24/1997,chinook salmon,3,Female,6,855
7/24/1997,chinook salmon,3,Male,5,730
7/24/1997,chinook salmon,3,Male,6,770
7/25/1997,chinook salmon,3,Female,6,870
7/25/1997,chinook salmon,3,Female,6,880
7/25/1997,chinook salmon,3,Female,6,755
7/25/1997,chinook salmon,3,Female,6,780
7/25/1997,chinook salmon,3,Female,6,830
7/25/1997,chinook salmon,3,Female,6,830
7/25/1997,chinook salmon,3,Female,6,835
7/25/1997,chinook salmon,3,Female,6,835
7/25/1997,chinook salmon,3,Female,6,845
7/25/1997,chinook salmon,3,Male,4,525
7/25/1997,chinook salmon,3,Male,4,535
7/25/1997,chinook salmon,3,Male,4,460
7/25/1997,chinook salmon,3,Male,4,480
7/25/1997,chinook salmon,3,Male,4,530
7/25/1997,chinook salmon,3,Male,4,540
7/25/1997,chinook salmon,3,Male,4,550
7/25/1997,chinook salmon,3,Male,4,555
7/25/1997,chinook salmon,3,Male,5,780
7/25/1997,chinook salmon,3,Male,5,650
7/25/1997,chinook salmon,3,Male,6,830
7/25/1997,chinook salmon,3,Male,6,860
7/25/1997,chinook salmon,3,Male,6,625
7/25/1997,chinook salmon,3,Male,6,725
7/25/1997,chinook salmon,3,Male,6,750
7/25/1997,chinook salmon,3,Male,6,765
7/25/1997,chinook salmon,3,Male,6,815
7/26/1997,chinook salmon,3,Female,6,850
7/26/1997,chinook salmon,3,Female,6,860
7/26/1997,chinook salmon,3,Female,6,830
7/26/1997,chinook salmon,3,Female,6,860
7/26/1997,chinook salmon,3,Female,6,890
7/26/1997,chinook salmon,3,Male,4,625
7/26/1997,chinook salmon,3,Male,4,635
7/26/1997,chinook salmon,3,Male,5,665
7/26/1997,chinook salmon,3,Male,5,675
7/26/1997,chinook salmon,3,Male,6,825
7/27/1997,chinook salmon,3,Male,4,530
7/27/1997,chinook salmon,3,Male,4,545
7/27/1997,chinook salmon,3,Male,6,875
6/23/1997,chum salmon,1,Female,5,550
6/23/1997,chum salmon,1,Male,5,605
6/24/1997,chum salmon,1,Male,5,655
6/24/1997,chum salmon,1,Male,6,625
6/25/1997,chum salmon,1,Female,5,590
6/25/1997,chum salmon,1,Male,6,630
6/26/1997,chum salmon,1,Female,5,590
6/26/1997,chum salmon,1,Female,5,590
6/26/1997,chum salmon,1,Male,5,640
6/26/1997,chum salmon,1,Male,6,610
6/28/1997,chum salmon,1,Female,5,540
6/28/1997,chum salmon,1,Female,5,580
6/28/1997,chum salmon,1,Female,5,530
6/28/1997,chum salmon,1,Female,5,560
6/28/1997,chum salmon,1,Female,5,580
6/28/1997,chum salmon,1,Female,5,530
6/28/1997,chum salmon,1,Female,5,550
6/28/1997,chum salmon,1,Female,5,580
6/28/1997,chum salmon,1,Female,5,525
6/28/1997,chum salmon,1,Male,5,650
6/28/1997,chum salmon,1,Male,5,620
6/28/1997,chum salmon,1,Female,6,585
6/30/1997,chum salmon,1,Female,5,590
6/30/1997,chum salmon,1,Female,5,640
6/30/1997,chum salmon,1,Female,5,570
6/30/1997,chum salmon,1,Female,5,580
6/30/1997,chum salmon,1,Female,5,580
6/30/1997,chum salmon,1,Male,5,630
6/30/1997,chum salmon,1,Male,5,640
6/30/1997,chum salmon,1,Male,5,640
7/3/1997,chum salmon,1,Female,5,590
7/3/1997,chum salmon,1,Female,5,575
7/3/1997,chum salmon,1,Female,5,545
7/3/1997,chum salmon,1,Male,5,660
7/3/1997,chum salmon,1,Female,6,570
7/4/1997,chum salmon,1,Female,5,570
7/4/1997,chum salmon,1,Female,5,555
7/4/1997,chum salmon,1,Female,5,560
7/4/1997,chum salmon,1,Male,5,620
7/4/1997,chum salmon,1,Male,5,590
7/4/1997,chum salmon,1,Male,5,700
7/4/1997,chum salmon,1,Male,5,690
7/4/1997,chum salmon,1,Male,5,560
7/4/1997,chum salmon,1,Male,5,560
7/4/1997,chum salmon,1,Male,5,585
7/4/1997,chum salmon,1,Male,6,600
7/5/1997,chum salmon,1,Female,5,560
7/5/1997,chum salmon,1,Female,5,570
7/5/1997,chum salmon,1,Female,5,580
7/5/1997,chum salmon,1,Female,5,590
7/5/1997,chum salmon,1,Female,5,570
7/5/1997,chum salmon,1,Female,5,580
7/5/1997,chum salmon,1,Male,5,520
7/5/1997,chum salmon,1,Male,5,580
7/5/1997,chum salmon,1,Female,6,640
7/5/1997,chum salmon,1,Male,6,615
7/6/1997,chum salmon,1,Female,5,540
7/6/1997,chum salmon,1,Female,5,570
7/6/1997,chum salmon,1,Female,5,590
7/6/1997,chum salmon,1,Male,5,600
7/6/1997,chum salmon,1,Male,5,640
7/6/1997,chum salmon,1,Male,6,550
7/7/1997,chum salmon,2,Female,5,540
7/7/1997,chum salmon,2,Female,5,560
7/7/1997,chum salmon,2,Female,5,550
7/7/1997,chum salmon,2,Female,5,590
7/7/1997,chum salmon,2,Female,5,540
7/7/1997,chum salmon,2,Female,5,560
7/7/1997,chum salmon,2,Male,5,530
7/7/1997,chum salmon,2,Male,5,575
7/8/1997,chum salmon,2,Female,4,530
7/8/1997,chum salmon,2,Female,5,540
7/8/1997,chum salmon,2,Female,5,525
7/8/1997,chum salmon,2,Male,5,630
7/8/1997,chum salmon,2,Male,5,610
7/8/1997,chum salmon,2,Female,6,560
7/8/1997,chum salmon,2,Male,6,580
7/9/1997,chum salmon,2,Female,5,565
7/9/1997,chum salmon,2,Female,5,570
7/9/1997,chum salmon,2,Female,5,570
7/9/1997,chum salmon,2,Female,5,545
7/9/1997,chum salmon,2,Male,5,660
7/9/1997,chum salmon,2,Male,5,595
7/9/1997,chum salmon,2,Male,5,555
7/9/1997,chum salmon,2,Male,5,600
7/9/1997,chum salmon,2,Male,5,605
7/9/1997,chum salmon,2,Female,6,610
7/10/1997,chum salmon,2,Female,5,580
7/10/1997,chum salmon,2,Female,5,610
7/10/1997,chum salmon,2,Female,5,630
7/10/1997,chum salmon,2,Male,5,590
7/10/1997,chum salmon,2,Male,5,595
7/10/1997,chum salmon,2,Male,6,640
7/11/1997,chum salmon,2,Male,5,610
7/11/1997,chum salmon,2,Male,5,580
7/11/1997,chum salmon,2,Male,5,620
7/11/1997,chum salmon,2,Male,5,610
7/11/1997,chum salmon,2,Male,5,595
7/11/1997,chum salmon,2,Female,6,535
7/11/1997,chum salmon,2,Male,6,605
7/11/1997,chum salmon,2,Male,6,620
7/13/1997,chum salmon,2,Female,5,560
7/13/1997,chum salmon,2,Male,5,600
7/13/1997,chum salmon,2,Male,5,580
7/13/1997,chum salmon,2,Male,5,580
7/13/1997,chum salmon,2,Female,6,600
7/13/1997,chum salmon,2,Male,6,575
7/15/1997,chum salmon,2,Female,4,550
7/15/1997,chum salmon,2,Female,5,545
7/15/1997,chum salmon,2,Female,5,585
7/15/1997,chum salmon,2,Male,5,550
7/15/1997,chum salmon,2,Male,5,590
7/15/1997,chum salmon,2,Male,6,560
7/16/1997,chum salmon,2,Female,5,540
7/16/1997,chum salmon,2,Female,5,595
7/16/1997,chum salmon,2,Female,5,560
7/16/1997,chum salmon,2,Female,5,570
7/16/1997,chum salmon,2,Female,5,600
7/16/1997,chum salmon,2,Male,5,610
7/16/1997,chum salmon,2,Male,5,580
7/16/1997,chum salmon,2,Male,5,590
7/16/1997,chum salmon,2,Male,6,580
7/17/1997,chum salmon,2,Male,4,560
7/17/1997,chum salmon,2,Female,5,560
7/17/1997,chum salmon,2,Male,5,560
7/17/1997,chum salmon,2,Male,5,580
7/17/1997,chum salmon,2,Male,5,690
7/17/1997,chum salmon,2,Male,5,545
7/17/1997,chum salmon,2,Male,5,520
7/17/1997,chum salmon,2,Male,5,605
7/17/1997,chum salmon,2,Male,5,600
7/17/1997,chum salmon,2,Male,5,560
7/18/1997,chum salmon,3,Female,5,565
7/18/1997,chum salmon,3,Female,5,580
7/18/1997,chum salmon,3,Male,5,560
7/18/1997,chum salmon,3,Male,5,620
7/18/1997,chum salmon,3,Male,5,550
7/18/1997,chum salmon,3,Male,5,575
7/18/1997,chum salmon,3,Male,5,600
7/18/1997,chum salmon,3,Male,5,570
7/19/1997,chum salmon,3,Female,4,560
7/19/1997,chum salmon,3,Female,4,530
7/19/1997,chum salmon,3,Male,4,525
7/19/1997,chum salmon,3,Male,4,495
7/19/1997,chum salmon,3,Female,5,580
7/19/1997,chum salmon,3,Female,5,540
7/19/1997,chum salmon,3,Female,5,545
7/19/1997,chum salmon,3,Male,5,555
7/19/1997,chum salmon,3,Male,5,555
7/19/1997,chum salmon,3,Male,6,620
7/20/1997,chum salmon,3,Male,4,630
7/20/1997,chum salmon,3,Female,5,565
7/20/1997,chum salmon,3,Male,5,610
7/20/1997,chum salmon,3,Male,5,580
7/20/1997,chum salmon,3,Female,6,620
7/20/1997,chum salmon,3,Female,6,530
7/20/1997,chum salmon,3,Male,6,600
7/21/1997,chum salmon,3,Female,4,585
7/21/1997,chum salmon,3,Female,5,490
7/21/1997,chum salmon,3,Female,5,550
7/21/1997,chum salmon,3,Female,5,550
7/21/1997,chum salmon,3,Male,5,600
7/21/1997,chum salmon,3,Female,6,580
7/21/1997,chum salmon,3,Female,6,545
7/22/1997,chum salmon,3,Male,4,510
7/22/1997,chum salmon,3,Female,5,560
7/22/1997,chum salmon,3,Female,5,540
7/22/1997,chum salmon,3,Female,5,530
7/22/1997,chum salmon,3,Female,5,560
7/22/1997,chum salmon,3,Male,5,580
7/22/1997,chum salmon,3,Male,5,570
7/22/1997,chum salmon,3,Male,5,585
7/22/1997,chum salmon,3,Male,5,635
7/22/1997,chum salmon,3,Male,5,610
7/23/1997,chum salmon,3,Female,4,585
7/23/1997,chum salmon,3,Female,4,510
7/23/1997,chum salmon,3,Male,4,560
7/23/1997,chum salmon,3,Female,5,585
7/23/1997,chum salmon,3,Female,5,520
7/23/1997,chum salmon,3,Female,5,550
7/23/1997,chum salmon,3,Female,5,550
7/23/1997,chum salmon,3,Male,5,620
7/23/1997,chum salmon,3,Male,5,620
7/23/1997,chum salmon,3,Female,6,590
7/1/1998,chinook salmon,1,Female,5,695
7/1/1998,chinook salmon,1,Male,4,595
7/1/1998,chinook salmon,1,Male,4,670
7/1/1998,chinook salmon,1,Male,5,650
7/2/1998,chinook salmon,1,Male,5,690
7/2/1998,chinook salmon,1,Male,5,700
7/2/1998,chinook salmon,1,Male,5,680
7/2/1998,chinook salmon,1,Male,5,705
7/2/1998,chinook salmon,1,Male,5,720
7/7/1998,chinook salmon,3,Male,6,770
7/7/1998,chinook salmon,1,Female,5,765
7/7/1998,chinook salmon,1,Female,6,830
7/7/1998,chinook salmon,1,Female,6,865
7/7/1998,chinook salmon,1,Male,4,510
7/7/1998,chinook salmon,1,Male,5,755
7/7/1998,chinook salmon,1,Male,5,800
7/7/1998,chinook salmon,1,Male,5,620
7/7/1998,chinook salmon,1,Male,5,620
7/7/1998,chinook salmon,1,Male,5,655
7/7/1998,chinook salmon,1,Male,5,705
7/7/1998,chinook salmon,1,Male,5,730
7/7/1998,chinook salmon,1,Male,5,775
7/7/1998,chinook salmon,1,Male,5,805
7/7/1998,chinook salmon,1,Male,6,640
7/7/1998,chinook salmon,1,Male,6,645
7/7/1998,chinook salmon,1,Male,6,690
7/7/1998,chinook salmon,1,Male,6,760
7/8/1998,chinook salmon,1,Male,5,735
7/8/1998,chinook salmon,1,Male,5,770
7/8/1998,chinook salmon,1,Male,5,645
7/8/1998,chinook salmon,1,Male,6,750
7/9/1998,chinook salmon,1,Male,4,525
7/9/1998,chinook salmon,1,Male,4,590
7/9/1998,chinook salmon,1,Male,4,490
7/9/1998,chinook salmon,1,Male,4,500
7/9/1998,chinook salmon,1,Male,5,665
7/9/1998,chinook salmon,1,Male,5,690
7/9/1998,chinook salmon,1,Male,5,630
7/9/1998,chinook salmon,1,Male,5,655
7/9/1998,chinook salmon,1,Male,5,665
7/9/1998,chinook salmon,1,Male,5,665
7/9/1998,chinook salmon,1,Male,5,680
7/9/1998,chinook salmon,1,Male,5,685
7/9/1998,chinook salmon,1,Male,5,685
7/9/1998,chinook salmon,1,Male,5,710
7/9/1998,chinook salmon,1,Male,5,715
7/9/1998,chinook salmon,1,Male,6,785
7/9/1998,chinook salmon,1,Male,6,765
7/10/1998,chinook salmon,1,Female,6,795
7/10/1998,chinook salmon,1,Female,6,665
7/10/1998,chinook salmon,1,Female,6,770
7/10/1998,chinook salmon,1,Female,6,820
7/10/1998,chinook salmon,1,Male,4,560
7/10/1998,chinook salmon,1,Male,4,565
7/10/1998,chinook salmon,1,Male,4,430
7/10/1998,chinook salmon,1,Male,4,510
7/10/1998,chinook salmon,1,Male,4,530
7/10/1998,chinook salmon,1,Male,5,720
7/10/1998,chinook salmon,1,Male,5,725
7/10/1998,chinook salmon,1,Male,5,570
7/10/1998,chinook salmon,1,Male,5,590
7/10/1998,chinook salmon,1,Male,5,615
7/10/1998,chinook salmon,1,Male,5,620
7/10/1998,chinook salmon,1,Male,5,640
7/10/1998,chinook salmon,1,Male,5,650
7/10/1998,chinook salmon,1,Male,5,650
7/10/1998,chinook salmon,1,Male,5,650
7/10/1998,chinook salmon,1,Male,5,650
7/10/1998,chinook salmon,1,Male,5,660
7/10/1998,chinook salmon,1,Male,5,670
7/10/1998,chinook salmon,1,Male,5,680
7/10/1998,chinook salmon,1,Male,5,680
7/10/1998,chinook salmon,1,Male,5,685
7/10/1998,chinook salmon,1,Male,5,685
7/10/1998,chinook salmon,1,Male,5,690
7/10/1998,chinook salmon,1,Male,5,695
7/10/1998,chinook salmon,1,Male,5,700
7/10/1998,chinook salmon,1,Male,5,700
7/10/1998,chinook salmon,1,Male,5,700
7/10/1998,chinook salmon,1,Male,5,700
7/10/1998,chinook salmon,1,Male,5,715
7/10/1998,chinook salmon,1,Male,5,725
7/10/1998,chinook salmon,1,Male,5,730
7/10/1998,chinook salmon,1,Male,5,730
7/10/1998,chinook salmon,1,Male,5,730
7/11/1998,chinook salmon,3,Male,6,885
7/11/1998,chinook salmon,1,Female,5,685
7/11/1998,chinook salmon,1,Female,6,830
7/11/1998,chinook salmon,1,Female,6,835
7/11/1998,chinook salmon,1,Female,6,815
7/11/1998,chinook salmon,1,Female,6,825
7/11/1998,chinook salmon,1,Male,4,575
7/11/1998,chinook salmon,1,Male,4,615
7/11/1998,chinook salmon,1,Male,4,465
7/11/1998,chinook salmon,1,Male,4,470
7/11/1998,chinook salmon,1,Male,4,520
7/11/1998,chinook salmon,1,Male,4,535
7/11/1998,chinook salmon,1,Male,4,540
7/11/1998,chinook salmon,1,Male,4,545
7/11/1998,chinook salmon,1,Male,4,550
7/11/1998,chinook salmon,1,Male,5,740
