"","Date","Species","Strata","Sex","BroodAge","Length_mm"
"1502",1996-07-13,"chum salmon",2,"Female",4,535
"1503",1996-07-13,"chum salmon",2,"Female",4,520
"1504",1996-07-13,"chum salmon",2,"Female",4,525
"1505",1996-07-13,"chum salmon",2,"Female",4,525
"1506",1996-07-13,"chum salmon",2,"Female",4,515
"1507",1996-07-13,"chum salmon",2,"Female",4,555
"1508",1996-07-13,"chum salmon",2,"Female",4,540
"1509",1996-07-13,"chum salmon",2,"Female",4,540
"1510",1996-07-13,"chum salmon",2,"Male",4,590
"1511",1996-07-13,"chum salmon",2,"Male",4,570
"1512",1996-07-13,"chum salmon",2,"Male",4,550
"1513",1996-07-13,"chum salmon",2,"Male",4,530
"1514",1996-07-13,"chum salmon",2,"Male",4,580
"1515",1996-07-13,"chum salmon",2,"Male",4,570
"1516",1996-07-13,"chum salmon",2,"Male",4,600
"1517",1996-07-13,"chum salmon",2,"Male",4,605
"1518",1996-07-13,"chum salmon",2,"Male",4,570
"1519",1996-07-13,"chum salmon",2,"Male",4,550
"1520",1996-07-13,"chum salmon",2,"Male",4,530
"1521",1996-07-13,"chum salmon",2,"Male",4,525
"1522",1996-07-13,"chum salmon",2,"Male",4,575
"1523",1996-07-13,"chum salmon",2,"Male",4,535
"1524",1996-07-13,"chum salmon",2,"Male",4,570
"1525",1996-07-13,"chum salmon",2,"Male",4,545
"1526",1996-07-13,"chum salmon",2,"Male",4,560
"1527",1996-07-13,"chum salmon",2,"Male",4,540
"1528",1996-07-13,"chum salmon",2,"Male",4,560
"1529",1996-07-13,"chum salmon",2,"Male",4,535
"1530",1996-07-13,"chum salmon",2,"Female",5,560
"1531",1996-07-13,"chum salmon",2,"Female",5,540
"1532",1996-07-13,"chum salmon",2,"Female",5,520
"1533",1996-07-13,"chum salmon",2,"Female",5,560
"1534",1996-07-13,"chum salmon",2,"Female",5,570
"1535",1996-07-13,"chum salmon",2,"Female",5,550
"1536",1996-07-13,"chum salmon",2,"Female",5,550
"1537",1996-07-13,"chum salmon",2,"Female",5,540
"1538",1996-07-13,"chum salmon",2,"Female",5,565
"1539",1996-07-13,"chum salmon",2,"Female",5,580
"1540",1996-07-13,"chum salmon",2,"Female",5,540
"1541",1996-07-13,"chum salmon",2,"Female",5,520
"1542",1996-07-13,"chum salmon",2,"Female",5,585
"1543",1996-07-13,"chum salmon",2,"Female",5,560
"1544",1996-07-13,"chum salmon",2,"Female",5,550
"1545",1996-07-13,"chum salmon",2,"Female",5,555
"1546",1996-07-13,"chum salmon",2,"Female",5,550
"1547",1996-07-13,"chum salmon",2,"Female",5,540
"1548",1996-07-13,"chum salmon",2,"Female",5,520
"1549",1996-07-13,"chum salmon",2,"Female",5,525
"1550",1996-07-13,"chum salmon",2,"Female",5,550
"1551",1996-07-13,"chum salmon",2,"Female",5,545
"1552",1996-07-13,"chum salmon",2,"Female",5,555
"1553",1996-07-13,"chum salmon",2,"Male",5,600
"1554",1996-07-13,"chum salmon",2,"Male",5,610
"1555",1996-07-13,"chum salmon",2,"Male",5,640
"1556",1996-07-13,"chum salmon",2,"Male",5,530
"1557",1996-07-13,"chum salmon",2,"Male",5,570
"1558",1996-07-13,"chum salmon",2,"Male",5,580
"1559",1996-07-13,"chum salmon",2,"Male",5,590
"1560",1996-07-13,"chum salmon",2,"Male",5,600
"1561",1996-07-13,"chum salmon",2,"Male",5,600
"1562",1996-07-13,"chum salmon",2,"Male",5,585
"1563",1996-07-13,"chum salmon",2,"Male",5,545
"1564",1996-07-13,"chum salmon",2,"Male",5,585
"1565",1996-07-13,"chum salmon",2,"Male",5,605
"1566",1996-07-13,"chum salmon",2,"Male",5,575
"1567",1996-07-13,"chum salmon",2,"Male",5,515
"1568",1996-07-13,"chum salmon",2,"Male",5,580
"1569",1996-07-13,"chum salmon",2,"Male",5,540
"1570",1996-07-13,"chum salmon",2,"Male",6,595
"1571",1996-07-14,"chum salmon",3,"Female",4,525
"1572",1996-07-14,"chum salmon",3,"Female",4,520
"1573",1996-07-14,"chum salmon",3,"Female",4,530
"1574",1996-07-14,"chum salmon",3,"Female",4,555
"1575",1996-07-14,"chum salmon",3,"Female",4,535
"1576",1996-07-14,"chum salmon",3,"Female",4,545
"1577",1996-07-14,"chum salmon",3,"Female",4,540
"1578",1996-07-14,"chum salmon",3,"Female",4,565
"1579",1996-07-14,"chum salmon",3,"Female",4,570
"1580",1996-07-14,"chum salmon",3,"Female",4,525
"1581",1996-07-14,"chum salmon",3,"Female",4,545
"1582",1996-07-14,"chum salmon",3,"Female",4,535
"1583",1996-07-14,"chum salmon",3,"Female",4,500
"1584",1996-07-14,"chum salmon",3,"Female",4,525
"1585",1996-07-14,"chum salmon",3,"Female",4,510
"1586",1996-07-14,"chum salmon",3,"Female",4,520
"1587",1996-07-14,"chum salmon",3,"Female",4,540
"1588",1996-07-14,"chum salmon",3,"Female",4,550
"1589",1996-07-14,"chum salmon",3,"Female",4,565
"1590",1996-07-14,"chum salmon",3,"Female",4,540
"1591",1996-07-14,"chum salmon",3,"Female",4,540
"1592",1996-07-14,"chum salmon",3,"Female",4,530
"1593",1996-07-14,"chum salmon",3,"Female",4,545
"1594",1996-07-14,"chum salmon",3,"Female",4,540
"1595",1996-07-14,"chum salmon",3,"Female",4,540
"1596",1996-07-14,"chum salmon",3,"Female",4,520
"1597",1996-07-14,"chum salmon",3,"Male",4,560
"1598",1996-07-14,"chum salmon",3,"Male",4,585
"1599",1996-07-14,"chum salmon",3,"Male",4,535
"1600",1996-07-14,"chum salmon",3,"Male",4,515
"1601",1996-07-14,"chum salmon",3,"Male",4,545
"1602",1996-07-14,"chum salmon",3,"Male",4,525
"1603",1996-07-14,"chum salmon",3,"Male",4,545
"1604",1996-07-14,"chum salmon",3,"Male",4,530
"1605",1996-07-14,"chum salmon",3,"Male",4,600
"1606",1996-07-14,"chum salmon",3,"Male",4,545
"1607",1996-07-14,"chum salmon",3,"Male",4,570
"1608",1996-07-14,"chum salmon",3,"Female",5,570
"1609",1996-07-14,"chum salmon",3,"Female",5,535
"1610",1996-07-14,"chum salmon",3,"Female",5,570
"1611",1996-07-14,"chum salmon",3,"Female",5,575
"1612",1996-07-14,"chum salmon",3,"Female",5,575
"1613",1996-07-14,"chum salmon",3,"Female",5,570
"1614",1996-07-14,"chum salmon",3,"Female",5,560
"1615",1996-07-14,"chum salmon",3,"Female",5,520
"1616",1996-07-14,"chum salmon",3,"Female",5,600
"1617",1996-07-14,"chum salmon",3,"Female",5,550
"1618",1996-07-14,"chum salmon",3,"Female",5,575
"1619",1996-07-14,"chum salmon",3,"Male",5,545
"1620",1996-07-14,"chum salmon",3,"Male",5,610
"1621",1996-07-14,"chum salmon",3,"Male",5,625
"1622",1996-07-14,"chum salmon",3,"Male",5,605
"1623",1996-07-14,"chum salmon",3,"Male",5,660
"1624",1996-07-14,"chum salmon",3,"Male",5,590
"1625",1996-07-14,"chum salmon",3,"Male",5,595
"1626",1996-07-14,"chum salmon",3,"Male",5,540
"1627",1996-07-14,"chum salmon",3,"Male",5,600
"1628",1996-07-14,"chum salmon",3,"Male",5,580
"1629",1996-07-14,"chum salmon",3,"Male",5,520
"1630",1996-07-14,"chum salmon",3,"Male",5,550
"1631",1996-07-14,"chum salmon",3,"Male",5,570
"1632",1996-07-14,"chum salmon",3,"Male",5,595
"1633",1996-07-14,"chum salmon",3,"Male",5,640
"1634",1996-07-14,"chum salmon",3,"Male",5,580
"1635",1996-07-14,"chum salmon",3,"Male",5,615
"1636",1996-07-14,"chum salmon",3,"Male",5,590
"1637",1996-07-14,"chum salmon",3,"Male",5,615
"1638",1996-07-14,"chum salmon",3,"Male",5,590
"1639",1996-07-14,"chum salmon",3,"Male",5,590
"1640",1996-07-14,"chum salmon",3,"Male",5,585
"1641",1996-07-14,"chum salmon",3,"Male",5,585
"1642",1996-07-14,"chum salmon",3,"Male",5,580
"1643",1996-07-14,"chum salmon",3,"Male",5,595
"1644",1996-07-20,"chum salmon",3,"Female",4,550
"1645",1996-07-20,"chum salmon",3,"Female",4,515
"1646",1996-07-20,"chum salmon",3,"Female",4,485
"1647",1996-07-20,"chum salmon",3,"Female",4,535
"1648",1996-07-20,"chum salmon",3,"Female",4,540
"1649",1996-07-20,"chum salmon",3,"Female",4,485
"1650",1996-07-20,"chum salmon",3,"Female",4,520
"1651",1996-07-20,"chum salmon",3,"Female",4,515
"1652",1996-07-20,"chum salmon",3,"Female",4,555
"1653",1996-07-20,"chum salmon",3,"Female",4,500
"1654",1996-07-20,"chum salmon",3,"Female",4,545
"1655",1996-07-20,"chum salmon",3,"Female",4,500
"1656",1996-07-20,"chum salmon",3,"Female",4,540
"1657",1996-07-20,"chum salmon",3,"Female",4,540
"1658",1996-07-20,"chum salmon",3,"Female",4,555
"1659",1996-07-20,"chum salmon",3,"Female",4,490
"1660",1996-07-20,"chum salmon",3,"Female",4,495
"1661",1996-07-20,"chum salmon",3,"Female",4,520
"1662",1996-07-20,"chum salmon",3,"Female",4,520
"1663",1996-07-20,"chum salmon",3,"Female",4,510
"1664",1996-07-20,"chum salmon",3,"Female",4,505
"1665",1996-07-20,"chum salmon",3,"Female",4,470
"1666",1996-07-20,"chum salmon",3,"Female",4,510
"1667",1996-07-20,"chum salmon",3,"Female",4,545
"1668",1996-07-20,"chum salmon",3,"Male",4,540
"1669",1996-07-20,"chum salmon",3,"Male",4,530
"1670",1996-07-20,"chum salmon",3,"Male",4,545
"1671",1996-07-20,"chum salmon",3,"Male",4,580
"1672",1996-07-20,"chum salmon",3,"Male",4,520
"1673",1996-07-20,"chum salmon",3,"Male",4,560
"1674",1996-07-20,"chum salmon",3,"Male",4,530
"1675",1996-07-20,"chum salmon",3,"Male",4,545
"1676",1996-07-20,"chum salmon",3,"Female",5,525
"1677",1996-07-20,"chum salmon",3,"Female",5,540
"1678",1996-07-20,"chum salmon",3,"Female",5,560
"1679",1996-07-20,"chum salmon",3,"Female",5,570
"1680",1996-07-20,"chum salmon",3,"Female",5,530
"1681",1996-07-20,"chum salmon",3,"Female",5,530
"1682",1996-07-20,"chum salmon",3,"Female",5,540
"1683",1996-07-20,"chum salmon",3,"Female",5,555
"1684",1996-07-20,"chum salmon",3,"Female",5,545
"1685",1996-07-20,"chum salmon",3,"Female",5,530
"1686",1996-07-20,"chum salmon",3,"Female",5,535
"1687",1996-07-20,"chum salmon",3,"Female",5,550
"1688",1996-07-20,"chum salmon",3,"Female",5,530
"1689",1996-07-20,"chum salmon",3,"Female",5,530
"1690",1996-07-20,"chum salmon",3,"Female",5,515
"1691",1996-07-20,"chum salmon",3,"Female",5,555
"1692",1996-07-20,"chum salmon",3,"Male",5,585
"1693",1996-07-20,"chum salmon",3,"Male",5,550
"1694",1996-07-20,"chum salmon",3,"Male",5,595
"1695",1996-07-20,"chum salmon",3,"Male",5,575
"1696",1996-07-20,"chum salmon",3,"Female",6,520
"1697",1996-07-21,"chum salmon",3,"Female",4,545
"1698",1996-07-21,"chum salmon",3,"Female",4,520
"1699",1996-07-21,"chum salmon",3,"Female",4,495
"1700",1996-07-21,"chum salmon",3,"Female",4,535
"1701",1996-07-21,"chum salmon",3,"Female",4,525
"1702",1996-07-21,"chum salmon",3,"Female",4,565
"1703",1996-07-21,"chum salmon",3,"Female",4,510
"1704",1996-07-21,"chum salmon",3,"Female",4,570
"1705",1996-07-21,"chum salmon",3,"Female",4,535
"1706",1996-07-21,"chum salmon",3,"Female",4,500
"1707",1996-07-21,"chum salmon",3,"Female",4,525
"1708",1996-07-21,"chum salmon",3,"Female",4,515
"1709",1996-07-21,"chum salmon",3,"Female",4,520
"1710",1996-07-21,"chum salmon",3,"Female",4,535
"1711",1996-07-21,"chum salmon",3,"Female",4,535
"1712",1996-07-21,"chum salmon",3,"Female",4,485
"1713",1996-07-21,"chum salmon",3,"Female",4,445
"1714",1996-07-21,"chum salmon",3,"Female",4,500
"1715",1996-07-21,"chum salmon",3,"Female",4,500
"1716",1996-07-21,"chum salmon",3,"Female",4,480
"1717",1996-07-21,"chum salmon",3,"Female",4,520
"1718",1996-07-21,"chum salmon",3,"Female",4,600
"1719",1996-07-21,"chum salmon",3,"Female",4,535
"1720",1996-07-21,"chum salmon",3,"Female",4,575
"1721",1996-07-21,"chum salmon",3,"Female",4,550
"1722",1996-07-21,"chum salmon",3,"Female",4,530
"1723",1996-07-21,"chum salmon",3,"Female",4,550
"1724",1996-07-21,"chum salmon",3,"Female",4,520
"1725",1996-07-21,"chum salmon",3,"Female",4,500
"1726",1996-07-21,"chum salmon",3,"Female",4,540
"1727",1996-07-21,"chum salmon",3,"Female",4,535
"1728",1996-07-21,"chum salmon",3,"Female",4,470
"1729",1996-07-21,"chum salmon",3,"Female",4,550
"1730",1996-07-21,"chum salmon",3,"Female",4,550
"1731",1996-07-21,"chum salmon",3,"Female",4,515
"1732",1996-07-21,"chum salmon",3,"Female",4,540
"1733",1996-07-21,"chum salmon",3,"Female",4,520
"1734",1996-07-21,"chum salmon",3,"Male",4,600
"1735",1996-07-21,"chum salmon",3,"Male",4,525
"1736",1996-07-21,"chum salmon",3,"Male",4,560
"1737",1996-07-21,"chum salmon",3,"Male",4,590
"1738",1996-07-21,"chum salmon",3,"Male",4,605
"1739",1996-07-21,"chum salmon",3,"Male",4,610
"1740",1996-07-21,"chum salmon",3,"Male",4,600
"1741",1996-07-21,"chum salmon",3,"Male",4,570
"1742",1996-07-21,"chum salmon",3,"Male",4,540
"1743",1996-07-21,"chum salmon",3,"Male",4,555
"1744",1996-07-21,"chum salmon",3,"Female",5,555
"1745",1996-07-21,"chum salmon",3,"Female",5,565
"1746",1996-07-21,"chum salmon",3,"Female",5,525
"1747",1996-07-21,"chum salmon",3,"Female",5,530
"1748",1996-07-21,"chum salmon",3,"Female",5,570
"1749",1996-07-21,"chum salmon",3,"Female",5,510
"1750",1996-07-21,"chum salmon",3,"Female",5,575
"1751",1996-07-21,"chum salmon",3,"Female",5,535
"1752",1996-07-21,"chum salmon",3,"Female",5,525
"1753",1996-07-21,"chum salmon",3,"Female",5,515
"1754",1996-07-21,"chum salmon",3,"Female",5,530
"1755",1996-07-21,"chum salmon",3,"Female",5,560
"1756",1996-07-21,"chum salmon",3,"Female",5,540
"1757",1996-07-21,"chum salmon",3,"Male",5,610
"1758",1996-07-21,"chum salmon",3,"Male",5,625
"1759",1996-07-21,"chum salmon",3,"Male",5,570
"1760",1996-07-21,"chum salmon",3,"Male",5,695
"1761",1996-07-21,"chum salmon",3,"Male",5,540
"1762",1996-07-21,"chum salmon",3,"Male",5,570
"1763",1996-07-21,"chum salmon",3,"Male",5,545
"1764",1996-07-22,"chum salmon",3,"Female",4,515
"1765",1996-07-22,"chum salmon",3,"Female",4,505
"1766",1996-07-22,"chum salmon",3,"Female",4,510
"1767",1996-07-22,"chum salmon",3,"Female",4,530
"1768",1996-07-22,"chum salmon",3,"Female",4,550
"1769",1996-07-22,"chum salmon",3,"Female",4,540
"1770",1996-07-22,"chum salmon",3,"Female",4,560
"1771",1996-07-22,"chum salmon",3,"Female",4,520
"1772",1996-07-22,"chum salmon",3,"Female",4,520
"1773",1996-07-22,"chum salmon",3,"Female",4,530
"1774",1996-07-22,"chum salmon",3,"Female",4,540
"1775",1996-07-22,"chum salmon",3,"Female",4,535
"1776",1996-07-22,"chum salmon",3,"Female",4,520
"1777",1996-07-22,"chum salmon",3,"Female",4,550
"1778",1996-07-22,"chum salmon",3,"Female",4,550
"1779",1996-07-22,"chum salmon",3,"Female",4,515
"1780",1996-07-22,"chum salmon",3,"Female",4,530
"1781",1996-07-22,"chum salmon",3,"Female",4,610
"1782",1996-07-22,"chum salmon",3,"Male",4,560
"1783",1996-07-22,"chum salmon",3,"Male",4,545
"1784",1996-07-22,"chum salmon",3,"Male",4,580
"1785",1996-07-22,"chum salmon",3,"Male",4,550
"1786",1996-07-22,"chum salmon",3,"Female",5,550
"1787",1996-07-22,"chum salmon",3,"Female",5,540
"1788",1996-07-22,"chum salmon",3,"Female",5,550
"1789",1996-07-22,"chum salmon",3,"Female",5,520
"1790",1996-07-22,"chum salmon",3,"Female",5,565
"1791",1996-07-22,"chum salmon",3,"Female",5,520
"1792",1996-07-22,"chum salmon",3,"Female",5,540
"1793",1996-07-22,"chum salmon",3,"Female",5,540
"1794",1996-07-22,"chum salmon",3,"Female",5,525
"1795",1996-07-22,"chum salmon",3,"Male",5,610
"1796",1996-07-22,"chum salmon",3,"Male",5,600
"1797",1996-07-22,"chum salmon",3,"Male",5,570
"1798",1996-07-22,"chum salmon",3,"Male",5,590
"1799",1996-07-22,"chum salmon",3,"Male",5,590
"1800",1996-07-22,"chum salmon",3,"Female",6,535
"1801",1996-07-03,"chinook salmon",1,"Female",7,900
"1802",1996-07-03,"chinook salmon",1,"Male",4,545
"1803",1996-07-03,"chinook salmon",1,"Male",4,560
"1804",1996-07-03,"chinook salmon",1,"Male",5,585
"1805",1996-07-03,"chinook salmon",1,"Male",5,655
"1806",1996-07-03,"chinook salmon",1,"Male",5,660
"1807",1996-07-03,"chinook salmon",1,"Male",5,670
"1808",1996-07-03,"chinook salmon",1,"Male",5,680
"1809",1996-07-03,"chinook salmon",1,"Male",5,685
"1810",1996-07-03,"chinook salmon",1,"Male",5,685
"1811",1996-07-03,"chinook salmon",1,"Male",5,695
"1812",1996-07-03,"chinook salmon",1,"Male",5,695
"1813",1996-07-03,"chinook salmon",1,"Male",5,710
"1814",1996-07-03,"chinook salmon",1,"Male",5,730
"1815",1996-07-04,"chinook salmon",1,"Female",5,690
"1816",1996-07-04,"chinook salmon",1,"Male",3,380
"1817",1996-07-04,"chinook salmon",1,"Male",4,580
"1818",1996-07-04,"chinook salmon",1,"Male",4,465
"1819",1996-07-04,"chinook salmon",1,"Male",5,760
"1820",1996-07-04,"chinook salmon",1,"Male",5,790
"1821",1996-07-04,"chinook salmon",1,"Male",5,610
"1822",1996-07-04,"chinook salmon",1,"Male",5,640
"1823",1996-07-04,"chinook salmon",1,"Male",5,645
"1824",1996-07-05,"chinook salmon",3,"Male",6,835
"1825",1996-07-05,"chinook salmon",1,"Female",5,825
"1826",1996-07-05,"chinook salmon",1,"Female",6,760
"1827",1996-07-05,"chinook salmon",1,"Male",4,480
"1828",1996-07-05,"chinook salmon",1,"Male",4,525
"1829",1996-07-05,"chinook salmon",1,"Male",4,485
"1830",1996-07-05,"chinook salmon",1,"Male",5,685
"1831",1996-07-05,"chinook salmon",1,"Male",5,740
"1832",1996-07-05,"chinook salmon",1,"Male",5,595
"1833",1996-07-05,"chinook salmon",1,"Male",5,635
"1834",1996-07-05,"chinook salmon",1,"Male",5,645
"1835",1996-07-05,"chinook salmon",1,"Male",5,660
"1836",1996-07-05,"chinook salmon",1,"Male",5,660
"1837",1996-07-05,"chinook salmon",1,"Male",5,660
"1838",1996-07-05,"chinook salmon",1,"Male",5,660
"1839",1996-07-05,"chinook salmon",1,"Male",5,670
"1840",1996-07-05,"chinook salmon",1,"Male",5,675
"1841",1996-07-05,"chinook salmon",1,"Male",5,680
"1842",1996-07-05,"chinook salmon",1,"Male",5,685
"1843",1996-07-05,"chinook salmon",1,"Male",5,690
"1844",1996-07-05,"chinook salmon",1,"Male",5,690
"1845",1996-07-05,"chinook salmon",1,"Male",5,690
"1846",1996-07-05,"chinook salmon",1,"Male",5,690
"1847",1996-07-05,"chinook salmon",1,"Male",5,770
"1848",1996-07-05,"chinook salmon",1,"Male",5,775
"1849",1996-07-06,"chinook salmon",1,"Female",6,830
"1850",1996-07-06,"chinook salmon",1,"Female",6,835
"1851",1996-07-06,"chinook salmon",1,"Male",4,565
"1852",1996-07-06,"chinook salmon",1,"Male",4,570
"1853",1996-07-06,"chinook salmon",1,"Male",4,510
"1854",1996-07-06,"chinook salmon",1,"Male",5,695
"1855",1996-07-06,"chinook salmon",1,"Male",5,765
"1856",1996-07-06,"chinook salmon",1,"Male",5,635
"1857",1996-07-06,"chinook salmon",1,"Male",5,640
"1858",1996-07-06,"chinook salmon",1,"Male",5,650
"1859",1996-07-06,"chinook salmon",1,"Male",5,655
"1860",1996-07-06,"chinook salmon",1,"Male",5,670
"1861",1996-07-06,"chinook salmon",1,"Male",5,680
"1862",1996-07-06,"chinook salmon",1,"Male",5,700
"1863",1996-07-06,"chinook salmon",1,"Male",5,710
"1864",1996-07-06,"chinook salmon",1,"Male",6,680
"1865",1996-07-06,"chinook salmon",1,"Male",6,685
"1866",1996-07-06,"chinook salmon",1,"Male",6,660
"1867",1996-07-07,"chinook salmon",3,"Male",6,1050
"1868",1996-07-07,"chinook salmon",1,"Female",6,850
"1869",1996-07-07,"chinook salmon",1,"Male",4,515
"1870",1996-07-07,"chinook salmon",1,"Male",5,715
"1871",1996-07-07,"chinook salmon",1,"Male",5,770
"1872",1996-07-07,"chinook salmon",1,"Male",5,690
"1873",1996-07-07,"chinook salmon",1,"Male",5,720
"1874",1996-07-08,"chinook salmon",1,"Male",4,525
"1875",1996-07-08,"chinook salmon",1,"Male",4,565
"1876",1996-07-08,"chinook salmon",1,"Male",4,470
"1877",1996-07-08,"chinook salmon",1,"Male",5,740
"1878",1996-07-08,"chinook salmon",1,"Male",5,755
"1879",1996-07-08,"chinook salmon",1,"Male",5,665
"1880",1996-07-08,"chinook salmon",1,"Male",5,675
"1881",1996-07-08,"chinook salmon",1,"Male",5,700
"1882",1996-07-09,"chinook salmon",1,"Female",5,770
"1883",1996-07-09,"chinook salmon",1,"Female",5,670
"1884",1996-07-09,"chinook salmon",1,"Female",6,800
"1885",1996-07-09,"chinook salmon",1,"Female",6,870
"1886",1996-07-09,"chinook salmon",1,"Female",6,745
"1887",1996-07-09,"chinook salmon",1,"Female",6,845
"1888",1996-07-09,"chinook salmon",1,"Female",7,915
"1889",1996-07-09,"chinook salmon",1,"Female",7,870
"1890",1996-07-09,"chinook salmon",1,"Male",4,475
"1891",1996-07-09,"chinook salmon",1,"Male",4,490
"1892",1996-07-09,"chinook salmon",1,"Male",4,425
"1893",1996-07-09,"chinook salmon",1,"Male",4,430
"1894",1996-07-09,"chinook salmon",1,"Male",4,450
"1895",1996-07-09,"chinook salmon",1,"Male",4,455
"1896",1996-07-09,"chinook salmon",1,"Male",4,455
"1897",1996-07-09,"chinook salmon",1,"Male",4,465
"1898",1996-07-09,"chinook salmon",1,"Male",4,485
"1899",1996-07-09,"chinook salmon",1,"Male",4,515
"1900",1996-07-09,"chinook salmon",1,"Male",4,525
"1901",1996-07-09,"chinook salmon",1,"Male",4,525
"1902",1996-07-09,"chinook salmon",1,"Male",4,525
"1903",1996-07-09,"chinook salmon",1,"Male",4,530
"1904",1996-07-09,"chinook salmon",1,"Male",4,545
"1905",1996-07-09,"chinook salmon",1,"Male",5,710
"1906",1996-07-09,"chinook salmon",1,"Male",5,750
"1907",1996-07-09,"chinook salmon",1,"Male",5,530
"1908",1996-07-09,"chinook salmon",1,"Male",5,610
"1909",1996-07-09,"chinook salmon",1,"Male",5,615
"1910",1996-07-09,"chinook salmon",1,"Male",5,625
"1911",1996-07-09,"chinook salmon",1,"Male",5,635
"1912",1996-07-09,"chinook salmon",1,"Male",5,655
"1913",1996-07-09,"chinook salmon",1,"Male",5,660
"1914",1996-07-09,"chinook salmon",1,"Male",5,660
"1915",1996-07-09,"chinook salmon",1,"Male",5,665
"1916",1996-07-09,"chinook salmon",1,"Male",5,665
"1917",1996-07-09,"chinook salmon",1,"Male",5,665
"1918",1996-07-09,"chinook salmon",1,"Male",5,670
"1919",1996-07-09,"chinook salmon",1,"Male",5,670
"1920",1996-07-09,"chinook salmon",1,"Male",5,670
"1921",1996-07-09,"chinook salmon",1,"Male",5,675
"1922",1996-07-09,"chinook salmon",1,"Male",5,690
"1923",1996-07-09,"chinook salmon",1,"Male",5,690
"1924",1996-07-09,"chinook salmon",1,"Male",5,695
"1925",1996-07-09,"chinook salmon",1,"Male",5,700
"1926",1996-07-09,"chinook salmon",1,"Male",5,700
"1927",1996-07-09,"chinook salmon",1,"Male",5,700
"1928",1996-07-09,"chinook salmon",1,"Male",5,705
"1929",1996-07-09,"chinook salmon",1,"Male",5,715
"1930",1996-07-09,"chinook salmon",1,"Male",5,715
"1931",1996-07-09,"chinook salmon",1,"Male",5,720
"1932",1996-07-09,"chinook salmon",1,"Male",6,665
"1933",1996-07-09,"chinook salmon",1,"Male",6,825
"1934",1996-07-09,"chinook salmon",1,"Male",6,685
"1935",1996-07-10,"chinook salmon",2,"Female",6,880
